model,eos,time_day,pressure_avg_bar,s_o_avg,s_g_avg,s_w_avg,rho_w_avg_kg_m3,producer_rate_magnitude_m3_s,injector_bhp_bar,cumulative_nonlinear_solve_wall_s
full,SW,15.25,59.90647728394597,0.7210040571756381,0.2075476207904909,0.07144832203387193,999.211951792996,0.5778666746967863,62.96688833466228,306.7228518920015
full,SW,15.5,59.90534710148353,0.7209578285946462,0.2075938486516303,0.07144832275372347,999.2122132064899,0.5765693893336892,62.96313294907048,311.0048350450015
full,SW,15.75,59.90422704453832,0.7209117868790244,0.2076398892737443,0.07144832384723147,999.2124760476124,0.5752941288798781,62.95942525660549,315.8869094690017
full,SW,16,59.90311708701593,0.7208659256487597,0.2076857490354527,0.07144832531578761,999.212740336471,0.5740403711859771,62.95576211081816,320.20933238400175
full,SW,16.25,59.902017202221,0.7208202387797427,0.2077314340594583,0.07144832716079878,999.2130060929483,0.5728076100301327,62.95213317567859,324.8973165300017
full,SW,16.5,59.90092736202789,0.7207747203759635,0.207776950240466,0.07144832938357031,999.2132733360303,0.571595354453814,62.94852690607897,328.8410817350018
full,SW,16.75,59.89984753691362,0.720729364751705,0.2078223032630056,0.07144833198528995,999.213542083733,0.5704031281409728,62.94493194257893,332.27754680400176
full,SW,17,59.89877769629278,0.7206841664198743,0.2078674986130936,0.07144833496703261,999.2138123531359,0.5692304688361512,62.94133745333354,336.31109049800216
full,SW,17.25,59.89771780873625,0.7206391200833617,0.2079125415868683,0.07144833832976953,999.2140841604609,0.5680769277976525,62.93773322167597,341.12230184300233
full,SW,17.5,59.89666784208448,0.7205942206278239,0.2079574372977974,0.07144834207437864,999.2143575211202,0.5669420692827014,62.93410966778818,345.32386498700225
full,SW,17.75,59.89562776381729,0.7205494631150533,0.2080021906832914,0.07144834620165544,999.2146324498127,0.5658254700618591,62.93045785200446,349.2112072280024
full,SW,18,59.89459754114866,0.7205048427766625,0.2080468065110145,0.07144835071232332,999.2149089605834,0.5647267189599176,62.92676947277835,352.9012415730026
full,SW,18.25,59.89357714117387,0.7204603550078063,0.2080912893851488,0.07144835560704479,999.2151870668994,0.563645416421418,62.9230368631614,356.02760850300274
full,SW,18.5,59.89256653098319,0.7204159953608678,0.2081356437526995,0.07144836088643235,999.2154667817186,0.5625811740986422,62.91925298698582,359.61706106200245
full,SW,18.75,59.89156567784949,0.7203717595391117,0.208179873909829,0.07144836655105871,999.2157481175626,0.5615336144602441,62.91541143512155,363.3154670970025
full,SW,19,59.89057454933026,0.720327643390272,0.2082239840082599,0.07144837260146718,999.2160310865883,0.5605023704190244,62.91150642192676,367.3996630140023
full,SW,19.25,59.88959311343379,0.7202836429000596,0.2082679780617582,0.07144837903818202,999.2163157006435,0.5594870849775384,62.90753278193937,371.1918451190022
full,SW,19.5,59.88862133882967,0.7202397541856085,0.2083118599526738,0.07144838586171784,999.2166019713328,0.5584874108899949,62.90348596683991,374.59226554100223
full,SW,19.75,59.8876591949101,0.7201959734889239,0.2083556334384878,0.07144839307258878,999.2168899100814,0.557503010339415,62.89936204271813,378.0971500270025
full,SW,20,59.88670665190488,0.7201522971702962,0.2083993021583861,0.07144840067131741,999.2171795281886,0.5565335546292165,62.89515768767156,382.2580762440025
full,SW,20.25,59.88576368104035,0.7201087217017744,0.208442869639784,0.07144840865844213,999.2174708368831,0.5555787238878569,62.89087018975484,386.42239289600275
full,SW,20.5,59.88483025451527,0.7200652436604875,0.2084863393049873,0.07144841703452573,999.2177638473668,0.5546382067859517,62.8864974453391,390.40552846000264
full,SW,20.75,59.88390634565474,0.7200218597222604,0.2085297144775781,0.0714484258001616,999.2180585708631,0.5537117002651656,62.88203795780351,394.5277871570029
full,SW,21,59.88299192898614,0.7199785666551813,0.2085729983888384,0.07144843495598063,999.2183550186587,0.5527989092779265,62.87749083662601,398.51177049100306
full,SW,21.25,59.88208698030584,0.7199353613132695,0.2086161941840749,0.07144844450265622,999.2186532021456,0.5518995465373635,62.87285579680878,403.2121674860032
full,SW,21.5,59.88119147673594,0.7198922406302554,0.2086593049288343,0.07144845444091005,999.2189531328498,0.5510133322771267,62.86813315859349,407.6519491910035
full,SW,21.75,59.88030539677425,0.7198492016135049,0.2087023336149776,0.07144846477151688,999.2192548224612,0.5501399940201634,62.86332384739541,411.4407085560033
full,SW,22,59.87942872033584,0.7198062413380852,0.2087452831666074,0.07144847549530786,999.2195582828712,0.5492792663562552,62.85842939386225,415.1514839280035
full,SW,22.25,59.87856142878929,0.7197633569409896,0.2087881564458356,0.07144848661317482,999.2198635261826,0.5484308907277115,62.85345193394327,420.14749090500345
full,SW,22.5,59.87770350498553,0.7197205456155591,0.208830956258368,0.07144849812607325,999.2201705647473,0.5475946152227825,62.84839420883124,424.4347036230033
full,SW,22.75,59.87685493328382,0.719677804606073,0.2088736853589026,0.07144851003502495,999.2204794111724,0.5467701943765017,62.84325956462433,429.1748377740032
full,SW,23,59.87601569957292,0.7196351312025511,0.2089163464563277,0.07144852234112052,999.2207900783447,0.5459573889785129,62.83805195153524,433.32198145500297
full,SW,23.25,59.87518579128922,0.7195925227357688,0.20895894221871,0.07144853504552127,999.2211025794448,0.5451559658875659,62.83277592246427,437.6338740200031
full,SW,23.5,59.87436519743498,0.7195499765724744,0.2090014752780648,0.07144854814946122,999.2214169279608,0.5443656978523355,62.82743663074407,441.6954411670031
full,SW,23.75,59.87355390859448,0.7195074901108507,0.2090439482349006,0.07144856165424887,999.2217331376902,0.5435863633383838,62.82203982685817,445.57115175200306
full,SW,24,59.87275191695132,0.7194650607761957,0.2090863636625365,0.07144857556126787,999.2220512227701,0.5428177463608472,62.81659185393762,450.18187233500294
full,SW,24.25,59.87195921631094,0.7194226860168554,0.2091287241111657,0.07144858987197919,999.2223711976648,0.5420596363226977,62.81109964184552,453.86690488900285
full,SW,24.5,59.87117580211893,0.7193803633004194,0.2091710321116589,0.07144860458792145,999.222693077186,0.5413118278583176,62.80557069967153,458.2268167440029
full,SW,24.75,59.87040167147794,0.7193380901100331,0.2092132901792549,0.07144861971071194,999.2230168765035,0.5405741206821546,62.80001310647616,463.1198105700032
full,SW,25,59.86955919198527,0.7193010087737796,0.2092503576619708,0.07144863356424967,999.2233350483202,0.5398416001869115,62.77593576888252,569.7879571030026
full,SW,25.25,59.86868845654237,0.7192646214007365,0.2092867327349993,0.07144864586426447,999.2236438890756,0.5391199479234672,62.77141622037052,585.3009292070024
full,SW,25.5,59.86781057688096,0.7192279801020618,0.2093233624426825,0.07144865745525607,999.223947962009,0.5384091710116712,62.77026941833962,599.8990972780025
full,SW,25.75,59.86692841811639,0.7191911619411451,0.2093601694807082,0.07144866857814669,999.2242487709781,0.5377081769140316,62.7702431100204,611.2474681280023
full,SW,26,59.86604357139922,0.7191541973602258,0.2093971233396258,0.07144867930014806,999.2245467077116,0.5370173723150805,62.77101600597772,622.3114778500026
full,SW,26.25,59.86515720478886,0.7191171153784496,0.2094341949387892,0.07144868968276144,999.2248421494619,0.5363366880552548,62.77234490575363,630.2829749180028
full,SW,26.5,59.86426991437907,0.7190799464663733,0.2094713537260778,0.07144869980754945,999.2251356500734,0.5356648061884911,62.77386418960525,637.7904477180027
full,SW,26.75,59.86338228523633,0.7190427060687283,0.2095085842272291,0.07144870970404288,999.2254273968343,0.5350015709694329,62.7755893505476,644.7131897090026
full,SW,27,59.86249479485163,0.719005408289234,0.2095458723129413,0.07144871939782488,999.2257175524977,0.5343468263066729,62.77748833488864,651.669586103003
full,SW,27.25,59.86160784408231,0.7189680653111954,0.2095832057775307,0.07144872891127391,999.2260062596255,0.5337004179775882,62.77953142259325,656.8484214940027
full,SW,27.5,59.86072177259742,0.7189306876357534,0.2096205741000454,0.07144873826420058,999.2262936445385,0.5330621944604274,62.78169453085722,662.7550448460024
full,SW,27.75,59.85983686992586,0.7188932843464575,0.209657968179212,0.0714487474743308,999.2265798203389,0.5324320072759122,62.78395812726218,668.6870241640022
full,SW,28,59.85895338408436,0.7188558633301061,0.2096953801122256,0.07144875655766902,999.2268648892092,0.531809711118958,62.78630610560518,673.9416581030023
full,SW,28.25,59.8580715282358,0.7188184314559874,0.2097328030152366,0.07144876552877608,999.2271489441604,0.5311951638890995,62.78872496273056,680.1173251890023
full,SW,28.5,59.85719148617311,0.7187809947230117,0.2097702308760052,0.0714487744009831,999.227432070394,0.5305882266688672,62.79120321615909,685.5362783160022
full,SW,28.75,59.85631341680606,0.7187435583809607,0.2098076584324788,0.07144878318656023,999.2277143463745,0.529988763674891,62.79373098832818,691.5209587960026
full,SW,29,59.85543745781273,0.7187061270312362,0.2098450810719126,0.07144879189685127,999.2279958446866,0.5293966421946029,62.79629970393739,696.9809660500027
full,SW,29.25,59.85456372867044,0.7186687047112962,0.2098824947463208,0.07144880054238288,999.2282766327439,0.5288117325156114,62.79890186454648,701.6876516120028
full,SW,29.5,59.85369233319723,0.7186312949659415,0.2099198959011035,0.07144880913295459,999.2285567733562,0.5282339078518529,62.80153087669326,707.3356591850029
full,SW,29.75,59.85282336171907,0.7185939009079728,0.209957281414314,0.07144881767771386,999.2288363252095,0.5276630442684895,62.80418091776325,711.928401369003
full,SW,30,59.85195689297987,0.7185565252694719,0.2099946485453091,0.07144882618521893,999.22911534328,0.5270990206070505,62.80684682902112,716.703008618003
full,CPA,0,60,0.8238578109034643,0.09889627925418097,0.07724590984236399,1001.656916459942,0.1911852109470469,,0.0
full,CPA,0.25,59.99746211918809,0.8237019279113957,0.09905221549696215,0.07724585659164106,1001.656957954218,0.3430927392052386,64.10786499958917,10.10708865000015
full,CPA,0.5,59.99515574345637,0.8235717227637803,0.09918246648057091,0.07724581075564947,1001.657008391371,0.3877304448635891,64.19670515309416,21.3482996380003
full,CPA,0.75,59.99299281164576,0.8234529767551404,0.09930125394843417,0.07724576929642546,1001.657065226285,0.3981569606800399,64.24478430516088,33.74376212600009
full,CPA,1,59.99093361044125,0.8233407579733037,0.09941351121392286,0.07724573081277279,1001.657126917132,0.3982949139630255,64.27062862314374,43.90779380599997
full,CPA,1.25,59.98895717475981,0.8232329610884185,0.09952134432653829,0.07724569458504348,1001.657192535362,0.3954203840394783,64.28206975516248,54.891793824999695
full,CPA,1.5,59.98704990005006,0.8231285382624964,0.0996258015479833,0.077245660189521,1001.657261452032,0.3919050741909559,64.28294426137376,66.92713920499955
full,CPA,1.75,59.98520171983366,0.8230268979953684,0.09972747465889766,0.07724562734573423,1001.6573331988,0.388546184545001,64.27547618173995,78.39427067499946
full,CPA,2,59.98340472014825,0.8229276686186379,0.09982673552999928,0.07724559585136329,1001.657407406135,0.3855892522127479,64.26118147566551,89.30334882399937
full,CPA,2.25,59.98165251644067,0.8228305941436742,0.09992384030485367,0.07724556555147255,1001.657483772431,0.3830757682419192,64.24123154321897,99.23375048799925
full,CPA,2.5,59.97993989643874,0.8227354841162552,0.1000189795613674,0.0772455363223777,1001.657562046329,0.3809721844284474,64.21660610645658,110.93083886399926
full,CPA,2.75,59.97826256984494,0.8226421877614786,0.1001123041761407,0.07724550806238063,1001.6576420154,0.379220913881389,64.18815933453467,117.72647501399932
full,CPA,3,59.97661698042989,0.8225505799134406,0.1002039394005075,0.07724548068605236,1001.657723498293,0.3777610397729238,64.15664880753164,125.62631612399944
full,CPA,3.25,59.97500015967266,0.8224605530086375,0.1002939928708692,0.07724545412049445,1001.657806339094,0.376536467405596,64.12274846917164,133.43967456299924
full,CPA,3.5,59.97340961180605,0.8223720123376407,0.1003825593595763,0.07724542830278391,1001.657890403071,0.3754986600154843,64.08705504344243,140.27979787999902
full,CPA,3.75,59.97184322321398,0.8222848731068063,0.10046972371504,0.07724540317815318,1001.657975573432,0.3746070229819772,64.05009224218047,147.28663963399913
full,CPA,4,59.9702991909809,0.8221990585337158,0.1005555627676332,0.07724537869865172,1001.658061748784,0.3738283109090514,64.0123146610314,157.13367642499904
full,CPA,4.25,59.96877596629671,0.8221144985489365,0.1006401466289369,0.07724535482212709,1001.658148841097,0.3731356882734055,63.97411208730869,164.5702375469991
full,CPA,4.5,59.96727221028267,0.8220311288623268,0.100723539626245,0.07724533151142787,1001.658236774058,0.3725077297442294,63.93581437891691,173.74910597499908
full,CPA,4.75,59.96578675849542,0.8219488902557707,0.1008058010104654,0.07724530873376338,1001.658325481675,0.3719274860759597,63.8976967963809,181.32782662999895
full,CPA,5,59.9643185925737,0.8218677280219505,0.1008869855178747,0.07724528646017496,1001.65841490712,0.3713816627344941,63.85998558395101,189.15825452299893
full,CPA,5.25,59.96286681742223,0.8217875915015593,0.1009671438333482,0.07724526466509231,1001.658505001727,0.3708599213776131,63.82286358190863,197.08724731199888
full,CPA,5.5,59.96143064267517,0.8217084336902386,0.1010463229838064,0.07724524332595549,1001.6585957241,0.3703542977524838,63.78647567803542,206.179799736999
full,CPA,5.75,59.96000936754162,0.8216302108974135,0.1011245666797005,0.07724522242288612,1001.658687039351,0.3698587229780656,63.75093396088572,213.49768676699884
full,CPA,6,59.95860236850473,0.8215528824457476,0.1012019156158533,0.0772452019383993,1001.658778918415,0.3693686334125654,63.71632248052582,222.3581061129989
full,CPA,6.25,59.95720908886234,0.8214764104036437,0.1012784077392053,0.07724518185715043,1001.658871337427,0.3688806547964651,63.68270156294151,229.6017970169987
full,CPA,6.5,59.95582903007139,0.8214007593456139,0.1013540784886785,0.07724516216570859,1001.658964277169,0.3683923478060735,63.65011165740544,237.97432590899868
full,CPA,6.75,59.95446174459898,0.8213258961367284,0.1014289610109177,0.07724514285235451,1001.659057722584,0.3679020039030385,63.61857672084491,246.98434441399874
full,CPA,7,59.95310682962642,0.8212517897382373,0.1015030863548635,0.0772451239068999,1001.659151662305,0.3674084821028128,63.58810716037347,254.53894705299896
full,CPA,7.25,59.95176392177838,0.8211784110319527,0.1015764836475239,0.0772451053205235,1001.659246088261,0.3669110788732304,63.55870236595332,262.5421912439988
full,CPA,7.5,59.95043269258864,0.82110573266147,0.1016491802529065,0.07724508708562425,1001.659340995291,0.3664094247579193,63.53035287105741,271.19003741299866
full,CPA,7.75,59.94911284453543,0.8210337288884912,0.1017212019158208,0.07724506919568778,1001.659436380819,0.3659034024960248,63.50304218148936,278.6095693669986
full,CPA,8,59.94780410765019,0.8209623754627876,0.1017925728920453,0.07724505164516658,1001.659532244537,0.3653930823906686,63.47674831230017,285.3959802749987
full,CPA,8.25,59.94650623646581,0.8208916495044305,0.1018633160661995,0.07724503442937004,1001.659628588124,0.3648786714893204,63.45144507087663,294.29675230099883
full,CPA,8.5,59.94521900729456,0.8208215293971213,0.101933453058513,0.07724501754436559,1001.659725414995,0.364360473802366,63.4271031214236,300.53971319199854
full,CPA,8.75,59.94394221595011,0.8207519946915353,0.1020030043215757,0.07724500098688855,1001.659822730064,0.3638388593262206,63.40369086270443,307.9014483199985
full,CPA,9,59.94267567562775,0.8206830260176893,0.1020719892280497,0.07724498475426092,1001.65992053953,0.3633142400753875,63.38117514737505,314.9094078409985
full,CPA,9.25,59.94141921503554,0.82061460500546,0.1021404261502249,0.07724496884431627,1001.660018850682,0.3627870516822302,63.3595218677612,322.2929158169982
full,CPA,9.5,59.94017267672093,0.8205467142124458,0.1022083325322207,0.07724495325533287,1001.660117671721,0.3622577394085203,63.33869642964158,329.6495949699979
full,CPA,9.75,59.93893591556967,0.8204793370584732,0.1022757249555561,0.07724493798597121,1001.660217011608,0.3617267476440043,63.31866413256967,337.2911146019983
full,CPA,10,59.93770879744253,0.8204124577660354,0.1023426191987443,0.0772449230352197,1001.660316879899,0.3611945121515352,63.29939047254988,345.16603965399827
full,CPA,10.25,59.93649119804377,0.8203460613061554,0.1024090302915012,0.07724490840234244,1001.660417286624,0.3606614544676727,63.28084138047441,352.841677392998
full,CPA,10.5,59.93528300181411,0.8202801333490605,0.1024749725641053,0.07724489408683445,1001.660518242156,0.3601279779874827,63.26298340762369,360.7657567569977
full,CPA,10.75,59.93408410080239,0.8202146602192136,0.1025404596924083,0.0772448800883791,1001.660619757107,0.3595944653575196,63.24578386771486,368.66865245099734
full,CPA,11,59.932894393872,0.8201496288542763,0.1026055047389117,0.07724486640681084,1001.660721842217,0.359061276879116,63.22921094343205,377.50471150399744
full,CPA,11.25,59.93171378596495,0.8200850267676272,0.1026701201902922,0.07724485304208054,1001.660824508278,0.3585287496843419,63.21323376401617,385.7407828259975
full,CPA,11.5,59.93054218729914,0.8200208420140371,0.102734317991738,0.07724483999422584,1001.660927766033,0.3579971974966651,63.19782245938307,394.76844438099715
full,CPA,11.75,59.92937951272233,0.8199570631582316,0.1027981095784268,0.07724482726334184,1001.661031626121,0.3574669108287723,63.18294819530504,403.27630274999683
full,CPA,12,59.92822568111703,0.8198936792460161,0.1028615059044264,0.07724481484955797,1001.661136098987,0.3569381575008343,63.16858319337205,411.2483659729969
full,CPA,12.25,59.92708061489873,0.8198306797777108,0.1029245174692748,0.07724480275301464,1001.66124119485,0.3564111833883032,63.15470073879531,419.80441453699723
full,CPA,12.5,59.92594423952011,0.8197680546836807,0.1029871543424752,0.07724479097384437,1001.661346923629,0.3558862133274455,63.14127517856348,426.8604191029972
full,CPA,12.75,59.92481648303988,0.8197057943017377,0.1030494261861097,0.07724477951215358,1001.661453294908,0.3553634521238107,63.12828191200194,435.3424804939973
full,CPA,13,59.92369727573734,0.8196438893562294,0.1031113422757628,0.07724476836800791,1001.661560317891,0.35484308562084,63.11569737540397,442.7942575819975
full,CPA,13.25,59.92258654976617,0.8195823309386555,0.1031729115199256,0.07724475754141823,1001.66166800137,0.3543252817963954,63.10349902209288,454.74628915499716
full,CPA,13.5,59.92148423884644,0.8195211104896432,0.1032341424780281,0.0772447470323296,1001.661776353687,0.3538101918626292,63.09166529901032,464.5503392139972
full,CPA,13.75,59.92039027800115,0.8194602197821523,0.103295043377238,0.07724473684061016,1001.661885382724,0.3532979513513165,63.08017562072676,476.870716448997
full,CPA,14,59.91930460330692,0.8193996509058072,0.1033556221281479,0.07724472696604373,1001.66199509586,0.3527886811712531,63.06901034158926,485.70340264299693
full,CPA,14.25,59.91822715166638,0.819339396252218,0.103415886339461,0.0772447174083218,1001.662105499975,0.352282488628519,63.05815072658964,498.2314441729968
full,CPA,14.5,59.91715786064208,0.8192794485011939,0.103475843331769,0.07724470816703713,1001.662216601423,0.3517794684033244,63.04757892141993,510.14360800399663
full,CPA,14.75,59.91609666827998,0.8192198006078063,0.103535500150514,0.07724469924168001,1001.662328406018,0.3512797034794499,63.03727792209418,522.2895583539967
full,CPA,15,59.91504351296086,0.8191604457901575,0.1035948635782098,0.0772446906316327,1001.662440919044,0.3507832660240897,63.02723154444175,532.2293366559966
full,CPA,15.25,59.91399833327095,0.81910137751784,0.1036539401459918,0.07724468233616759,1001.662554145223,0.3502902182172201,63.01742439372161,543.9452926449962
full,CPA,15.5,59.91296106788106,0.819042589500997,0.1037127361445599,0.07724467435444389,1001.662668088733,0.349800613030839,63.00784183455666,555.7899738249962
full,CPA,15.75,59.91193165546076,0.8189840756799288,0.1037712576345646,0.07724466668550614,1001.6627827532,0.3493144949588395,62.99846996135764,567.738684753996
full,CPA,16,59.91091003459471,0.8189258302152289,0.1038295104564882,0.07724465932828334,1001.66289814169,0.3488319006990234,62.98929556937043,577.2736857989962
full,CPA,16.25,59.90989614370265,0.8188678474783491,0.1038875002400631,0.07724465228158794,1001.663014256721,0.3483528597892395,62.98030612646144,587.7612328239961
full,CPA,16.5,59.90888992096396,0.8188101220426148,0.1039452324132693,0.07724464554411535,1001.663131100261,0.3478773951994739,62.97148974573662,597.5532767119962
full,CPA,16.75,59.90789130426829,0.8187526486746173,0.1040027122109384,0.07724463911444433,1001.663248673734,0.3474055238824024,62.96283515907488,606.3195183779962
full,CPA,17,59.90690023117496,0.8186954223259633,0.1040599446829993,0.07724463299103747,1001.663366978014,0.3469372572844731,62.9543316916433,615.1089385479963
full,CPA,17.25,59.90591663886085,0.8186384381253704,0.1041169347023888,0.07724462717224118,1001.663486013446,0.3464726018200533,62.94596923745232,623.6141728669963
full,CPA,17.5,59.90494046408056,0.8185816913710607,0.1041736869726531,0.07724462165628687,1001.663605779841,0.3460115593107732,62.93773823599818,631.8468582819964
full,CPA,17.75,59.90397164313296,0.8185251775234463,0.1042302060352611,0.07724461644129184,1001.663726276484,0.345554127392343,62.92962965003181,638.7828853109968
full,CPA,18,59.90301011182842,0.8184688921980937,0.1042864962766464,0.07724461152526005,1001.66384750214,0.3451002998910879,62.92163494448634,644.3311724779969
full,CPA,18.25,59.90205580545781,0.8184128311589209,0.1043425619349949,0.07724460690608376,1001.663969455057,0.3446500671722031,62.91374606658143,652.573887415997
full,CPA,18.5,59.90110865877509,0.8183569903116601,0.104398407106796,0.07724460258154395,1001.664092132981,0.3442034164616811,62.90595542712131,659.8027871469972
full,CPA,18.75,59.90016860597379,0.8183013656975228,0.1044540357531641,0.07724459854931248,1001.664215533162,0.3437603321437681,62.89825588298762,666.162819852997
full,CPA,19,59.89923558065765,0.8182459534870978,0.1045094517059491,0.07724459480695306,1001.664339652348,0.3433207960358484,62.89064072082081,673.0431666079971
full,CPA,19.25,59.8983095158414,0.8181907499744389,0.1045646586736383,0.07724459135192312,1001.66446448681,0.3428847876421354,62.88310364187385,679.2037884959973
full,CPA,19.5,59.89739034393254,0.8181357515713577,0.1046196602470672,0.07724458818157517,1001.664590032335,0.3424522843879173,62.87563874800988,685.0459279149973
full,CPA,19.75,59.89647799671001,0.8180809548019007,0.1046744599049406,0.07724458529315893,1001.664716284251,0.3420232618357796,62.86824052880353,690.1786660629973
full,CPA,20,59.8955724053417,0.818026356297002,0.1047290610191745,0.07724458268382338,1001.664843237421,0.3415976938849872,62.8609038496948,695.1544781399975
full,CPA,20.25,59.89467350036183,0.8179719527893161,0.1047834668600653,0.07724458035061897,1001.66497088626,0.3411755529553973,62.85362394113278,701.4419624629977
full,CPA,20.5,59.89378120458542,0.8179177413142266,0.1048376803954115,0.07724457829036185,1001.665099224239,0.3407568101570821,62.8463804259513,707.1590259689979
full,CPA,20.75,59.8928954335416,0.8178637191206967,0.1048917043798459,0.07724457649945742,1001.665228243284,0.3403414354465967,62.83914765847738,713.626870498998
full,CPA,21,59.89201611725808,0.8178098830243449,0.1049455420013391,0.07724457497431685,1001.6653579353,0.3399293977709747,62.83194347960359,719.1371775309981
full,CPA,21.25,59.8911431836381,0.8177562300392924,0.1049991962492863,0.07724457371142139,1001.665488292327,0.339520665200323,62.8247706356008,724.889698954998
full,CPA,21.5,59.89027655894805,0.8177027573032237,0.105052669989586,0.0772445727071905,1001.665619306088,0.3391152050500133,62.81762793645999,731.639273817998
full,CPA,21.75,59.88941616827979,0.8176494620464323,0.1051059659956079,0.07724457195795965,1001.665750967913,0.3387129839928917,62.81051334920581,736.8739184109977
full,CPA,22,59.88856193588214,0.8175963415768421,0.1051590869631722,0.07724457145998494,1001.665883268761,0.3383139681626774,62.80342485426203,741.9424056669977
full,CPA,22.25,59.88771378536927,0.817543393271264,0.1052120355192846,0.0772445712094517,1001.666016199252,0.3379181232489168,62.79636067903218,748.0202312429979
full,CPA,22.5,59.88687163988902,0.8174906145693205,0.1052648142281957,0.07724457120248365,1001.666149749699,0.3375254145841935,62.78931935679635,753.9202593309979
full,CPA,22.75,59.88603542226813,0.8174380029686654,0.105317425596182,0.07724457143515319,1001.666283910141,0.3371358072242179,62.7822997358931,760.208754635998
full,CPA,23,59.88520505514298,0.8173855560208766,0.1053698720756329,0.07724457190349081,1001.666418670381,0.3367492660211851,62.77530097429059,767.0640772169982
full,CPA,23.25,59.88438046107919,0.8173332713278083,0.1054221560686965,0.07724457260349539,1001.666554020031,0.3363657556911269,62.76832252948326,772.0912186419982
full,CPA,23.5,59.8835615627175,0.8172811465382329,0.1054742799306224,0.07724457353114515,1001.666689948534,0.3359852408755011,62.76136414652105,777.452338362998
full,CPA,23.75,59.88274828290734,0.8172291793447456,0.1055262459728467,0.07724457468240858,1001.66682644522,0.3356076861974042,62.75442584493627,783.9243777019983
full,CPA,24,59.88194054484262,0.817177367480886,0.105578056465858,0.07724457605325633,1001.666963499333,0.3352330563130771,62.74750790474852,791.5053095609983
full,CPA,24.25,59.88113827220867,0.8171257087184748,0.1056297136418524,0.07724457763967295,1001.667101100084,0.3348613159587399,62.74061085157794,797.2412123069985
full,CPA,24.5,59.88034138933209,0.8170742008651366,0.1056812196971949,0.07724457943766949,1001.667239236695,0.3344924299933073,62.73373544088154,802.7052658569987
full,CPA,24.75,59.87954982133544,0.8170228417620142,0.10573257679469,0.07724458144329578,1001.667377898437,0.3341263634371048,62.72688264131689,808.6554169539986
full,CPA,25,59.87876349429163,0.8169716292816808,0.1057837870656668,0.0772445836526531,1001.667517074679,0.3337630815071523,62.72005361731481,814.9458037329987
full,CPA,25.25,59.87798233539108,0.8169205613262098,0.105834852611883,0.07724458606190744,1001.667656754928,0.3334025496488953,62.71324971095012,821.2875485159989
full,CPA,25.5,59.87720627310028,0.8168696358254498,0.1058857755072488,0.07724458866730097,1001.667796928891,0.3330447335649605,62.70647242322699,826.4785073409989
full,CPA,25.75,59.87643523730679,0.8168188507354596,0.1059365577993763,0.07724459146516519,1001.667937586495,0.3326895992410538,62.69972339492577,832.3594197559987
full,CPA,26,59.87566915947688,0.8167682040371044,0.1059872015109623,0.07724459445193303,1001.668078717943,0.332337112969084,62.69300438717952,837.4557548469988
full,CPA,26.25,59.87490797280221,0.8167176937348434,0.1060377086410074,0.07724459762414983,1001.668220313759,0.3319872413679201,62.68631726196148,843.0727269209992
full,CPA,26.5,59.87415161234168,0.8166673178556348,0.1060880811658808,0.07724460097848503,1001.668362364818,0.3316399514018044,62.67966396267747,848.7167999169992
full,CPA,26.75,59.87340001515505,0.8166170744480162,0.1061383210402425,0.07724460451174218,1001.668504862383,0.3312952103967102,62.67304649505589,855.0296630579992
full,CPA,27,59.87265312042604,0.8165669615813099,0.1061884301978217,0.07724460822086833,1001.668647798163,0.3309529860546129,62.66646690853234,860.9377140009992
full,CPA,27.25,59.87191086957977,0.8165169773449639,0.1062384105520718,0.07724461210296391,1001.668791164309,0.3306132464661188,62.65992727831252,865.4216927859993
full,CPA,27.5,59.87117320639181,0.8164671198480029,0.106288263996707,0.07724461615529019,1001.668934953467,0.3302759601212695,62.65342968828953,870.6730822139994
full,CPA,27.75,59.87044007707826,0.8164173872185934,0.1063379924061312,0.07724462037527616,1001.669079158802,0.3299410959188548,62.64697621497318,875.4051664749995
full,CPA,28,59.86971143037823,0.8163677776037022,0.106387597635773,0.07724462476052489,1001.669223774025,0.3296086231742893,62.64056891257181,879.4451608809995
full,CPA,28.25,59.86898721762422,0.8163182891688483,0.1064370815223313,0.07724462930881972,1001.669368793397,0.3292785116261671,62.63420979934163,884.1905623609996
full,CPA,28.5,59.86826739279889,0.8162689200979223,0.1064864458839504,0.07724463401812741,1001.669514211758,0.3289507314415488,62.62790084530054,889.5666464659998
full,CPA,28.75,59.86755191257313,0.8162196685930689,0.1065356925203288,0.07724463888660232,1001.669660024543,0.3286252532201676,62.62164396137253,894.0900736189997
full,CPA,29,59.86684073636269,0.8161705328746324,0.1065848232127786,0.07724464391258846,1001.669806227781,0.3283020479975962,62.61544099001077,899.2986541390001
full,CPA,29.25,59.86613382633939,0.8161215111811424,0.1066338397242373,0.077244649094621,1001.669952818118,0.3279810872474138,62.60929369731787,903.8781952049999
full,CPA,29.5,59.86543114744239,0.8160726017693251,0.1066827437992472,0.07724465443142738,1001.670099792807,0.3276623428825126,62.60320376666568,908.3525389249999
full,CPA,29.75,59.86473266737931,0.8160238029141631,0.1067315371639107,0.07724465992192668,1001.670247149713,0.3273457872556261,62.59717279379057,912.801120009
full,CPA,30,59.86403835663334,0.8159751129089423,0.1067802215258285,0.07724466556522931,1001.670394887315,0.3270313931590469,62.59120228332721,914.927016313
