experiment_id,step,pvi,injector_bhp_MPa,producer_bhp_MPa,delta_p_MPa
R06,52,0.52,24.00671750264267,24.0,0.006717502642669615
R06,53,0.53,24.00678101093644,24.0,0.006781010936438747
R06,54,0.54,24.00684453635131,24.0,0.006844536351309216
R06,55,0.55,24.00690804549479,24.0,0.006908045494790826
R06,56,0.56,24.00697148834903,24.0,0.006971488349029187
R06,57,0.5700000000000001,24.00703493886494,24.0,0.0070349388649390224
R06,58,0.58,24.00709838643747,24.0,0.007098386437471049
R06,59,0.59,24.0071617703487,24.0,0.007161770348699292
R06,60,0.6,24.00722515278307,24.0,0.007225152783070144
R06,61,0.61,24.007288544627848,24.0,0.007288544627849091
R06,62,0.62,24.007351876094,24.0,0.007351876094000431
R06,63,0.63,24.007415196752312,24.0,0.007415196752310749
R06,64,0.64,24.00747853683191,24.0,0.007478536831911242
R06,65,0.65,24.007541821393282,24.0,0.007541821393280657
R06,66,0.66,24.00760508683699,24.0,0.007605086836989017
R06,67,0.67,24.00766837827903,24.0,0.007668378279029752
R06,68,0.68,24.007731619753137,24.0,0.007731619753138829
R06,69,0.6900000000000001,24.00779483703929,24.0,0.007794837039290315
R06,70,0.7000000000000001,24.00785810127693,24.0,0.00785810127692912
R06,71,0.71,24.00792177233499,24.0,0.007921772334989896
R06,72,0.72,24.00799130107039,24.0,0.007991301070390477
R06,73,0.73,24.00806964763551,24.0,0.008069647635508659
R06,74,0.74,24.008114597065138,24.0,0.00811459706513915
R06,75,0.75,24.00811623858829,24.0,0.008116238588289092
R06,76,0.76,24.00810153598946,24.0,0.008101535989459308
R06,77,0.77,24.0080836308187,24.0,0.008083630818700272
R06,78,0.78,24.00806607344023,24.0,0.008066073440230071
R06,79,0.79,24.00804963773227,24.0,0.008049637732270298
R06,80,0.8,24.00803425286091,24.0,0.008034252860909419
R06,81,0.81,24.00801979344252,24.0,0.00801979344252004
R06,82,0.8200000000000001,24.00800620097095,24.0,0.008006200970950773
R06,83,0.8300000000000001,24.007993275374968,24.0,0.00799327537496879
R06,84,0.84,24.00798092268412,24.0,0.007980922684120628
R06,85,0.85,24.00796915130634,24.0,0.007969151306340905
R06,86,0.86,24.0079578185276,24.0,0.00795781852760058
R06,87,0.87,24.00794687523154,24.0,0.007946875231539252
R06,88,0.88,24.00793636244508,24.0,0.007936362445079226
R06,89,0.89,24.00792617111938,24.0,0.007926171119379433
R06,90,0.9,24.00791627109442,24.0,0.007916271094418902
R06,91,0.91,24.007906713702887,24.0,0.007906713702888623
R06,92,0.92,24.00789741140321,24.0,0.007897411403209275
R06,93,0.93,24.007888341388657,24.0,0.00788834138865866
R06,94,0.9400000000000001,24.00787955767952,24.0,0.007879557679518711
R06,95,0.9500000000000001,24.00787098705964,24.0,0.007870987059641265
R06,96,0.96,24.00786260970622,24.0,0.007862609706219815
R06,97,0.97,24.00785447918698,24.0,0.007854479186980257
R06,98,0.98,24.007846532903,24.0,0.00784653290299957
R06,99,0.99,24.0078387520889,24.0,0.007838752088900947
R06,100,1.0,24.00783118853248,24.0,0.007831188532480837
R06,101,1.01,24.00782378806915,24.0,0.007823788069148917
R06,102,1.02,24.00781653210985,24.0,0.007816532109850982
R06,103,1.03,24.00780947012282,24.0,0.007809470122819562
R06,104,1.04,24.00780255493985,24.0,0.0078025549398489605
R06,105,1.05,24.00779576774617,24.0,0.007795767746171123
R06,106,1.06,24.00778915551441,24.0,0.007789155514410595
R06,107,1.07,24.00778267703824,24.0,0.007782677038238717
R06,108,1.08,24.00777631310719,24.0,0.007776313107189026
R06,109,1.09,24.00777010819631,24.0,0.007770108196311298
R06,110,1.1,24.00776402626716,24.0,0.007764026267159352
R06,111,1.11,24.007758047660122,24.0,0.007758047660121292
R06,112,1.12,24.00775221443479,24.0,0.007752214434790972
R06,113,1.1300000000000001,24.00774649508253,24.0,0.0077464950825287815
R06,114,1.1400000000000001,24.00774086950053,24.0,0.007740869500528902
R06,115,1.1500000000000001,24.00773537745438,24.0,0.0077353774543809095
R06,116,1.16,24.00772999143573,24.0,0.007729991435729744
R06,117,1.17,24.007724690934317,24.0,0.0077246909343188005
R06,118,1.18,24.00771951355936,24.0,0.007719513559359825
R06,119,1.19,24.00771443535328,24.0,0.007714435353278759
R06,120,1.2,24.00770943544824,24.0,0.007709435448239788
R06,121,1.21,24.00770454943874,24.0,0.00770454943873915
R06,122,1.22,24.00769975653016,24.0,0.0076997565301610395
R06,123,1.23,24.00769503555254,24.0,0.007695035552541185
R06,124,1.24,24.00769042022477,24.0,0.0076904202247703776
R06,125,1.25,24.00768589257681,24.0,0.007685892576810715
R06,126,1.26,24.00768143119281,24.0,0.007681431192810351
R06,127,1.27,24.0076770680494,24.0,0.007677068049400759
R06,128,1.28,24.00767278770321,24.0,0.00767278770321127
R06,129,1.29,24.007668568547,24.0,0.0076685685470010865
R06,130,1.3,24.007664440941163,24.0,0.007664440941161388
R06,131,1.31,24.007660391704952,24.0,0.007660391704951053
R06,132,1.32,24.0076563990912,24.0,0.007656399091200683
R06,133,1.33,24.00765249196209,24.0,0.007652491962090835
R06,134,1.34,24.00764865916426,24.0,0.007648659164260607
R06,135,1.35,24.00764487885847,24.0,0.007644878858471316
R06,136,1.36,24.00764117851855,24.0,0.007641178518551328
R06,137,1.37,24.00763754880816,24.0,0.007637548808159522
R06,138,1.3800000000000001,24.007633967839812,24.0,0.007633967839811362
R06,139,1.3900000000000001,24.00763046180106,24.0,0.007630461801059596
R06,140,1.4000000000000001,24.00762702298378,24.0,0.007627022983780307
R06,141,1.41,24.00762362949228,24.0,0.00762362949228077
R06,142,1.42,24.00762030632236,24.0,0.007620306322360193
R06,143,1.43,24.007617047224052,24.0,0.007617047224050566
R06,144,1.44,24.00761383032976,24.0,0.007613830329759708
R06,145,1.45,24.0076106795311,24.0,0.007610679531100573
R06,146,1.46,24.00760758988278,24.0,0.007607589882780985
R06,147,1.47,24.007604539578118,24.0,0.007604539578119329
R06,148,1.48,24.00760155148548,24.0,0.007601551485478808
R06,149,1.49,24.00759862182552,24.0,0.007598621825519558
R06,150,1.5,24.00759572888193,24.0,0.007595728881929631
R06,151,1.51,24.00759289457477,24.0,0.007592894574770526
R06,152,1.52,24.00759011616486,24.0,0.007590116164860205
R06,153,1.53,24.00758737205276,24.0,0.007587372052759634
R06,154,1.54,24.00758468327952,24.0,0.007584683279520732
R06,155,1.55,24.00758204803201,24.0,0.00758204803200897
R06,156,1.56,24.007579444851398,24.0,0.007579444851398875
R06,157,1.57,24.00757689396386,24.0,0.007576893963860698
R06,158,1.58,24.007574394378572,24.0,0.007574394378571015
R06,159,1.59,24.00757192479844,24.0,0.007571924798440932
R06,160,1.6,24.00756950469421,24.0,0.007569504694208718
R06,161,1.61,24.00756713380291,24.0,0.00756713380291103
R06,162,1.62,24.007564791008118,24.0,0.007564791008118732
R06,163,1.6300000000000001,24.007562495080172,24.0,0.0075624950801710614
R06,164,1.6400000000000001,24.00756024639785,24.0,0.007560246397849824
R06,165,1.6500000000000001,24.00755802404222,24.0,0.007558024042219813
R06,166,1.6600000000000001,24.00755584613426,24.0,0.007555846134260946
R06,167,1.67,24.00755371361597,24.0,0.007553713615970991
R06,168,1.68,24.007551605780797,24.0,0.007551605780798809
R06,169,1.69,24.00754954014769,24.0,0.007549540147689981
R06,170,1.7,24.007547518150158,24.0,0.007547518150158794
R06,171,1.71,24.00754551930723,24.0,0.0075455193072286875
R06,172,1.72,24.007543560579798,24.0,0.007543560579799191
R06,173,1.73,24.00754164382728,24.0,0.007541643827281064
R06,174,1.74,24.00753974880591,24.0,0.007539748805911017
R06,175,1.75,24.00753789195939,24.0,0.0075378919593902085
R06,176,1.76,24.007536075513038,24.0,0.0075360755130390086
R06,177,1.77,24.00753427947054,24.0,0.007534279470539218
R06,178,1.78,24.00753251979635,24.0,0.007532519796350811
R06,179,1.79,24.007530799026778,24.0,0.0075307990267788226
R06,180,1.8,24.007529097421887,24.0,0.007529097421888764
R06,181,1.81,24.007527430502257,24.0,0.00752743050225888
R06,182,1.82,24.00752580106481,24.0,0.007525801064809911
R06,183,1.83,24.007524189633802,24.0,0.0075241896338013705
R06,184,1.84,24.007522611318798,24.0,0.007522611318799477
R06,185,1.85,24.007521069131208,24.0,0.007521069131209401
R06,186,1.86,24.00751954386624,24.0,0.007519543866240497
R06,187,1.87,24.00751805025311,24.0,0.0075180502531111415
R06,188,1.8800000000000001,24.00751659147533,24.0,0.007516591475331324
R06,189,1.8900000000000001,24.00751514860492,24.0,0.007515148604920796
R06,190,1.9000000000000001,24.007513736019252,24.0,0.007513736019251383
R06,191,1.9100000000000001,24.007512357035132,24.0,0.00751235703513089
R06,192,1.92,24.0075109930063,24.0,0.0075109930063007365
R06,193,1.93,24.00750965798501,24.0,0.007509657985011131
R06,194,1.94,24.00750835538563,24.0,0.007508355385630239
R06,195,1.95,24.00750706684782,24.0,0.007507066847819033
R06,196,1.96,24.007505806123568,24.0,0.007505806123569414
R06,197,1.97,24.00750457669205,24.0,0.007504576692051046
R06,198,1.98,24.00750336048233,24.0,0.007503360482328958
R06,199,1.99,24.007502170969367,24.0,0.0075021709693686486
R06,200,2.0,24.007501011667,24.0,0.007501011667000057
R06,201,2.0100000000000002,24.00749986479661,24.0,0.007499864796611177
R06,202,2.02,24.00749874357779,24.0,0.007498743577789924
R06,203,2.0300000000000002,24.007497651531388,24.0,0.0074976515313892374
R06,204,2.04,24.00749657117337,24.0,0.00749657117337108
R06,205,2.05,24.00749551548828,24.0,0.0074955154882786704
R06,206,2.06,24.00749448797853,24.0,0.007494487978530628
R06,207,2.07,24.00749347145643,24.0,0.007493471456430712
R06,208,2.08,24.00749247869048,24.0,0.007492478690480198
R06,209,2.09,24.00749151314125,24.0,0.007491513141249584
R06,210,2.1,24.007490557918707,24.0,0.007490557918708873
R06,211,2.11,24.00748962559308,24.0,0.007489625593080973
R06,212,2.12,24.00748871956158,24.0,0.007488719561578705
R06,213,2.13,24.00748782323275,24.0,0.007487823232750657
R06,214,2.14,24.007486948995158,24.0,0.007486948995159537
R06,215,2.15,24.00748610016291,24.0,0.007486100162910248
R06,216,2.16,24.00748526044359,24.0,0.0074852604435903915
R06,217,2.17,24.00748444205972,24.0,0.007484442059720209
R06,218,2.18,24.007483648224103,24.0,0.007483648224101103
R06,219,2.19,24.00748286294357,24.0,0.007482862943570012
R06,220,2.2,24.00748209828917,24.0,0.007482098289170835
R06,221,2.21,24.007481357355722,24.0,0.007481357355720775
R06,222,2.22,24.007480624449123,24.0,0.007480624449121365
R06,223,2.23,24.00747991150267,24.0,0.007479911502670689
R06,224,2.24,24.007479221477812,24.0,0.007479221477811393
R06,225,2.25,24.007478538979107,24.0,0.0074785389791088615
R06,226,2.2600000000000002,24.00747787581495,24.0,0.007477875814950607
R06,227,2.27,24.007477234799318,24.0,0.007477234799318921
R06,228,2.2800000000000002,24.007476600834742,24.0,0.007476600834741021
R06,229,2.29,24.00747598561674,24.0,0.007475985616738967
R06,230,2.3000000000000003,24.00747539179887,24.0,0.007475391798868714
R06,231,2.31,24.00747480458073,24.0,0.007474804580729711
R06,232,2.32,24.00747423555628,24.0,0.007474235556279041
R06,233,2.33,24.00747368720677,24.0,0.007473687206768886
R06,234,2.34,24.00747314502774,24.0,0.007473145027739747
R06,235,2.35,24.0074726205222,24.0,0.007472620522199236
R06,236,2.36,24.007472115988158,24.0,0.007472115988159089
R06,237,2.37,24.007471617215838,24.0,0.0074716172158389325
R06,238,2.38,24.007471135627238,24.0,0.007471135627238823
R06,239,2.39,24.00747067332713,24.0,0.007470673327131294
R06,240,2.4,24.007470216398907,24.0,0.007470216398908746
R06,241,2.41,24.00746977619296,24.0,0.007469776192959898
R06,242,2.42,24.007469354611608,24.0,0.007469354611609446
R06,243,2.43,24.00746893802986,24.0,0.007468938029859373
R06,244,2.44,24.00746853773522,24.0,0.007468537735221048
R06,245,2.45,24.00746815541919,24.0,0.00746815541918977
R06,246,2.46,24.00746777774661,24.0,0.007467777746609272
R06,247,2.47,24.00746741595036,24.0,0.007467415950358713
R06,248,2.48,24.007467071503438,24.0,0.00746707150343866
R06,249,2.49,24.00746673135863,24.0,0.007466731358630341
R06,250,2.5,24.00746640670196,24.0,0.0074664067019597265
R06,251,2.5100000000000002,24.00746609878083,24.0,0.007466098780830066
R06,252,2.52,24.00746579483402,24.0,0.0074657948340188796
R06,253,2.5300000000000002,24.007465506007968,24.0,0.0074655060079692245
R06,254,2.54,24.00746523331807,24.0,0.007465233318069408
R06,255,2.5500000000000003,24.007464964287003,24.0,0.007464964287001408
R06,256,2.56,24.007464710028422,24.0,0.007464710028420996
R06,257,2.57,24.00746447131985,24.0,0.007464471319849508
R06,258,2.58,24.0074642359657,24.0,0.0074642359656991175
R06,259,2.59,24.00746401505322,24.0,0.007464015053218987
R06,260,2.6,24.00746380911673,24.0,0.007463809116728726
R06,261,2.61,24.00746360624012,24.0,0.007463606240119702
R06,262,2.62,24.00746341749026,24.0,0.007463417490259872
R06,263,2.63,24.00746324315333,24.0,0.007463243153330268
R06,264,2.64,24.00746307159038,24.0,0.0074630715903794
R06,265,2.65,24.00746291385352,24.0,0.007462913853518671
R06,266,2.66,24.00746276997637,24.0,0.007462769976370964
R06,267,2.67,24.007462628594748,24.0,0.007462628594748821
R06,268,2.68,24.00746250075123,24.0,0.007462500751231005
R06,269,2.69,24.007462386222848,24.0,0.007462386222849204
R06,270,2.7,24.007462273917717,24.0,0.0074622739177186755
R06,271,2.71,24.00746217487383,24.0,0.007462174873830918
R06,272,2.72,24.007462088607948,24.0,0.007462088607948658
R06,273,2.73,24.00746200429795,24.0,0.007462004297948965
R06,274,2.74,24.00746193298182,24.0,0.007461932981820496
R06,275,2.75,24.00746187391272,24.0,0.007461873912720307
R06,276,2.7600000000000002,24.00746181653574,24.0,0.007461816535740695
R06,277,2.77,24.00746177189315,24.0,0.007461771893150626
R06,278,2.7800000000000002,24.00746173897145,24.0,0.007461738971448995
R06,279,2.79,24.00746170748032,24.0,0.007461707480320001
R06,280,2.8000000000000003,24.00746168847029,24.0,0.007461688470289119
R06,281,2.81,24.00746168065849,24.0,0.007461680658491332
R06,282,2.82,24.007461674016472,24.0,0.00746167401647142
R06,283,2.83,24.007461679606728,24.0,0.007461679606728921
R06,284,2.84,24.007461695874618,24.0,0.007461695874619067
R06,285,2.85,24.007461713050652,24.0,0.007461713050651042
R06,286,2.86,24.0074617422129,24.0,0.0074617422128994805
R06,287,2.87,24.007461781532832,24.0,0.007461781532830969
R06,288,2.88,24.00746182149635,24.0,0.00746182149634933
R06,289,2.89,24.00746187320135,24.0,0.0074618732013505
R06,290,2.9,24.00746193454365,24.0,0.007461934543650272
R06,291,2.91,24.00746199625807,24.0,0.007461996258069803
R06,292,2.92,24.00746206947174,24.0,0.007462069471739596
R06,293,2.93,24.00746215180089,24.0,0.007462151800891092
R06,294,2.94,24.00746223421136,24.0,0.007462234211359942
R06,295,2.95,24.00746232789854,24.0,0.007462327898539911
R06,296,2.96,24.007462430169348,24.0,0.007462430169348977
R06,297,2.97,24.00746253216608,24.0,0.007462532166078973
R06,298,2.98,24.007462657716083,24.0,0.007462657716081367
R06,299,2.99,24.00746280063477,24.0,0.007462800634769451
R06,300,3.0,24.00746294321695,24.0,0.00746294321695018
R06,301,3.0100000000000002,24.007463084835642,24.0,0.0074630848356406435
R06,302,3.02,24.00746322546804,24.0,0.007463225468040946
R06,303,3.0300000000000002,24.00746336510978,24.0,0.007463365109779829
R06,304,3.04,24.00746350375768,24.0,0.007463503757679746
R06,305,3.0500000000000003,24.00746364140928,24.0,0.007463641409279376
R06,306,3.06,24.007463778062778,24.0,0.007463778062779624
R06,307,3.0700000000000003,24.00746391371697,24.0,0.0074639137169697275
R06,308,3.08,24.00746404837124,24.0,0.007464048371238619
R06,309,3.09,24.00746418202554,24.0,0.007464182025540822
R06,310,3.1,24.00746431468035,24.0,0.007464314680350981
R06,311,3.11,24.007464446336602,24.0,0.007464446336601327
R06,312,3.12,24.00746457699573,24.0,0.007464576995729999
R06,313,3.13,24.00746470665961,24.0,0.007464706659609988
R06,314,3.14,24.00746483533052,24.0,0.007464835330520714
R06,315,3.15,24.00746496301112,24.0,0.007464963011119608
R06,316,3.16,24.00746508970445,24.0,0.0074650897044506335
R06,317,3.17,24.00746521541388,24.0,0.007465215413878923
R06,318,3.18,24.0074653401431,24.0,0.007465340143099297
R06,319,3.19,24.0074654638961,24.0,0.007465463896099323
R06,320,3.2,24.00746558667716,24.0,0.007465586677159308
R06,321,3.21,24.007465708490802,24.0,0.007465708490801149
R06,322,3.22,24.0074658293418,24.0,0.00746582934179969
R06,323,3.23,24.007465949235147,24.0,0.0074659492351486275
R06,324,3.24,24.00746606817606,24.0,0.007466068176060503
R06,325,3.25,24.00746618616993,24.0,0.007466186169929756
R06,326,3.2600000000000002,24.00746630322233,24.0,0.007466303222329884
R06,327,3.27,24.00746641933899,24.0,0.007466419338990704
R06,328,3.2800000000000002,24.0074665345258,24.0,0.007466534525801194
R06,329,3.29,24.00746664878879,24.0,0.007466648788789598
R06,330,3.3000000000000003,24.007466762134108,24.0,0.007466762134109217
R06,331,3.31,24.00746687456802,24.0,0.007466874568021353
R06,332,3.3200000000000003,24.00746698609688,24.0,0.0074669860968811005
R06,333,3.33,24.00746709672716,24.0,0.007467096727160083
R06,334,3.34,24.0074672064654,24.0,0.007467206465400977
R06,335,3.35,24.00746731531821,24.0,0.007467315318208989
R06,336,3.36,24.00746742329228,24.0,0.007467423292280273
R06,337,3.37,24.00746753039435,24.0,0.007467530394350774
R06,338,3.38,24.007467636631198,24.0,0.00746763663119907
R06,339,3.39,24.00746774200967,24.0,0.00746774200966911
R06,340,3.4,24.00746784653662,24.0,0.00746784653661905
R06,341,3.41,24.00746795021896,24.0,0.00746795021896105
R06,342,3.42,24.00746805306359,24.0,0.007468053063590219
R06,343,3.43,24.00746815507747,24.0,0.007468155077469873
R06,344,3.44,24.00746825626754,24.0,0.007468256267540596
R06,345,3.45,24.00746835664075,24.0,0.007468356640748653
R06,346,3.46,24.00746845620407,24.0,0.00746845620406873
R06,347,3.47,24.00746855496446,24.0,0.007468554964461305
R06,348,3.48,24.00746865292886,24.0,0.0074686529288612745
R06,349,3.49,24.00746875010423,24.0,0.007468750104229116
R06,350,3.5,24.007468846497492,24.0,0.0074688464974912
R06,351,3.5100000000000002,24.00746894211556,24.0,0.007468942115559684
R06,352,3.52,24.00746903696533,24.0,0.007469036965329678
R06,353,3.5300000000000002,24.00746913105367,24.0,0.007469131053670708
R06,354,3.54,24.00746922438742,24.0,0.007469224387421036
R06,355,3.5500000000000003,24.0074693169734,24.0,0.007469316973399032
R06,356,3.56,24.00746940881841,24.0,0.007469408818408851
R06,357,3.5700000000000003,24.00746949992919,24.0,0.007469499929189283
R06,358,3.58,24.00746959031246,24.0,0.007469590312459218
R06,359,3.59,24.00746967997492,24.0,0.007469679974920496
R06,360,3.6,24.0074697689232,24.0,0.007469768923201059
R06,361,3.61,24.00746985716391,24.0,0.007469857163908955
R06,362,3.62,24.007469944703608,24.0,0.007469944703609599
R06,363,3.63,24.007470031548827,24.0,0.007470031548828615
R06,364,3.64,24.00747011770605,24.0,0.007470117706048995
R06,365,3.65,24.0074702031817,24.0,0.007470203181699731
R06,366,3.66,24.00747028798217,24.0,0.007470287982170021
R06,367,3.67,24.00747037211379,24.0,0.007470372113789381
R06,368,3.68,24.007470455582858,24.0,0.0074704555828589035
R06,369,3.69,24.00747053839563,24.0,0.007470538395631365
R06,370,3.7,24.00747062055828,24.0,0.007470620558279961
R06,371,3.71,24.00747070207697,24.0,0.00747070207696936
R06,372,3.72,24.00747078295779,24.0,0.007470782957790334
R06,373,3.73,24.00747086320679,24.0,0.007470863206791023
R06,374,3.74,24.00747094282995,24.0,0.0074709428299513546
R06,375,3.75,24.00747102183322,24.0,0.007471021833219993
R06,376,3.7600000000000002,24.00747110022248,24.0,0.007471100222480232
R06,377,3.77,24.00747117800359,24.0,0.007471178003589785
R06,378,3.7800000000000002,24.00747125518232,24.0,0.007471255182321101
R06,379,3.79,24.00747133176439,24.0,0.007471331764389788
R06,380,3.8000000000000003,24.00747140775551,24.0,0.007471407755508608
R06,381,3.81,24.00747148316128,24.0,0.0074714831612794795
R06,382,3.8200000000000003,24.007471557987298,24.0,0.007471557987298638
R06,383,3.83,24.00747163223907,24.0,0.007471632239071368
R06,384,3.84,24.00747170592208,24.0,0.007471705922080218
R06,385,3.85,24.00747177904174,24.0,0.007471779041739524
R06,386,3.86,24.00747185160341,24.0,0.007471851603409618
R06,387,3.87,24.00747192361241,24.0,0.0074719236124110465
R06,388,3.88,24.007471995074,24.0,0.007471995073998983
R06,389,3.89,24.00747206599338,24.0,0.007472065993380283
R06,390,3.9,24.007472136375732,24.0,0.007472136375730543
R06,391,3.91,24.00747220622614,24.0,0.007472206226140088
R06,392,3.92,24.00747227554967,24.0,0.007472275549670826
R06,393,3.93,24.00747234435132,24.0,0.007472344351319294
R06,394,3.94,24.007472412719558,24.0,0.007472412719559429
R06,395,3.95,24.00747248041099,24.0,0.007472480410990556
R06,396,3.96,24.00747254767396,24.0,0.0074725476739587295
R06,397,3.97,24.00747261443706,24.0,0.007472614437060088
R06,398,3.98,24.00747268070263,24.0,0.007472680702630896
R06,399,3.99,24.00747274655481,24.0,0.007472746554810783
R06,400,4.0,24.00747281176186,24.0,0.0074728117618604985
R10,0,0.0,23.0,23.0,0.0
R10,1,0.01,23.0039513423238,23.0,0.003951342323799167
R10,2,0.02,23.00407970673444,23.0,0.004079706734441402
R10,3,0.03,23.00416500245943,23.0,0.004165002459430411
R10,4,0.04,23.004247800296632,23.0,0.004247800296630544
R10,5,0.05,23.00433029004291,23.0,0.004330290042909723
R10,6,0.06,23.00441236765208,23.0,0.004412367652079752
R10,7,0.07,23.00449392339234,23.0,0.004493923392340093
R10,8,0.08,23.00457683607267,23.0,0.004576836072669721
R10,9,0.09,23.00466079531648,23.0,0.004660795316479493
R10,10,0.1,23.004743523741542,23.0,0.004743523741541367
R10,11,0.11,23.00482527693411,23.0,0.004825276934110434
R10,12,0.12,23.00490674145563,23.0,0.004906741455630481
R10,13,0.13,23.00498783852573,23.0,0.004987838525730126
R10,14,0.14,23.005068269937688,23.0,0.005068269937689251
R10,15,0.15,23.00514814898775,23.0,0.005148148987748869
R10,16,0.16,23.0052281960607,23.0,0.00522819606069902
R10,17,0.17,23.00530775022511,23.0,0.005307750225111363
R10,18,0.18,23.00538687798766,23.0,0.00538687798766091
R10,19,0.19,23.00546596658803,23.0,0.005465966588030824
R10,20,0.2,23.00554488752349,23.0,0.005544887523490161
R10,21,0.21,23.00562346745864,23.0,0.005623467458639198
R10,22,0.22,23.00570189208297,23.0,0.005701892082970517
R10,23,0.23,23.0057803321776,23.0,0.005780332177599235
R10,24,0.24,23.00585849080087,23.0,0.005858490800869731
R10,25,0.25,23.00593642932455,23.0,0.005936429324549408
R10,26,0.26,23.00601449029942,23.0,0.006014490299421027
R10,27,0.27,23.00609231437977,23.0,0.006092314379770869
R10,28,0.28,23.00616992267342,23.0,0.006169922673419137
R10,29,0.29,23.00624763530395,23.0,0.0062476353039500054
R10,30,0.3,23.00632518668166,23.0,0.006325186681661421
R10,31,0.31,23.00640254923502,23.0,0.0064025492350197055
R10,32,0.32,23.00647996032084,23.0,0.00647996032083995
R10,33,0.33,23.00655728431085,23.0,0.0065572843108498095
R10,34,0.34,23.00663444196511,23.0,0.0066344419651102274
R10,35,0.35000000000000003,23.00671160757558,23.0,0.006711607575579137
R10,36,0.36,23.00678873805235,23.0,0.006788738052350141
R10,37,0.37,23.00686572228729,23.0,0.006865722287290055
R10,38,0.38,23.00694268513293,23.0,0.0069426851329296825
R10,39,0.39,23.007019648271218,23.0,0.007019648271219125
R10,40,0.4,23.00709648301792,23.0,0.0070964830179207185
R10,41,0.41000000000000003,23.00717327655292,23.0,0.007173276552919106
R10,42,0.42,23.00725009388593,23.0,0.007250093885929232
R10,43,0.43,23.00732679727923,23.0,0.007326797279230845
R10,44,0.44,23.00740344751367,23.0,0.007403447513669903
R10,45,0.45,23.00748013776036,23.0,0.007480137760359185
R10,46,0.46,23.00755672426412,23.0,0.007556724264119907
R10,47,0.47000000000000003,23.00763325080889,23.0,0.007633250808891034
R10,48,0.48,23.0077098302229,23.0,0.007709830222898973
R10,49,0.49,23.00778631262598,23.0,0.007786312625981395
R10,50,0.5,23.00786273015472,23.0,0.007862730154718634
R10,51,0.51,23.007939211942638,23.0,0.007939211942638736
R10,52,0.52,23.00801560231902,23.0,0.008015602319019877
R10,53,0.53,23.008091922658473,23.0,0.008091922658471163
R10,54,0.54,23.008168316637388,23.0,0.008168316637389239
R10,55,0.55,23.00824462591497,23.0,0.008244625914969106
R10,56,0.56,23.00832085993218,23.0,0.008320859932180725
R10,57,0.5700000000000001,23.00839717331775,23.0,0.008397173317749206
R10,58,0.58,23.00847341018045,23.0,0.008473410180448582
R10,59,0.59,23.00854956939926,23.0,0.00854956939926126
R10,60,0.6,23.00862580753786,23.0,0.008625807537859487
R10,61,0.61,23.00870197796464,23.0,0.008701977964639696
R10,62,0.62,23.008778076045992,23.0,0.008778076045990702
R10,63,0.63,23.00885424156881,23.0,0.008854241568809585
R10,64,0.64,23.00893034974021,23.0,0.00893034974021134
R10,65,0.65,23.00900639245466,23.0,0.009006392454659817
R10,66,0.66,23.00908249386442,23.0,0.00908249386442037
R10,67,0.67,23.00915854402477,23.0,0.009158544024771231
R10,68,0.68,23.00923453490235,23.0,0.009234534902350332
R10,69,0.6900000000000001,23.00931058015057,23.0,0.009310580150568626
R10,70,0.7000000000000001,23.009386593244738,23.0,0.009386593244738606
R10,71,0.71,23.00946295660232,23.0,0.009462956602320105
R10,72,0.72,23.00954533671498,23.0,0.009545336714978703
R10,73,0.73,23.00963987211602,23.0,0.009639872116019887
R10,74,0.74,23.00969953374115,23.0,0.009699533741149935
R10,75,0.75,23.00970525246581,23.0,0.009705252465809621
R10,76,0.76,23.00968883921355,23.0,0.009688839213549728
R10,77,0.77,23.009667767288143,23.0,0.00966776728814125
R10,78,0.78,23.00964698780934,23.0,0.009646987809338725
R10,79,0.79,23.00962742437971,23.0,0.009627424379709737
R10,80,0.8,23.00960911148868,23.0,0.009609111488680355
R10,81,0.81,23.00959199169244,23.0,0.00959199169244016
R10,82,0.8200000000000001,23.009575831110872,23.0,0.009575831110871036
R10,83,0.8300000000000001,23.00956046955401,23.0,0.009560469554008933
R10,84,0.84,23.00954587788753,23.0,0.009545877887529742
R10,85,0.85,23.009531900577578,23.0,0.009531900577579222
R10,86,0.86,23.00951844633625,23.0,0.009518446336250009
R10,87,0.87,23.00950553791602,23.0,0.009505537916018625
R10,88,0.88,23.00949306687695,23.0,0.009493066876950706
R10,89,0.89,23.00948097519515,23.0,0.009480975195148744
R10,90,0.9,23.00946930767503,23.0,0.009469307675030337
R10,91,0.91,23.00945797869101,23.0,0.009457978691008862
R10,92,0.92,23.00944694600478,23.0,0.009446946004780443
R10,93,0.93,23.009436263637742,23.0,0.009436263637741148
R10,94,0.9400000000000001,23.00942585820653,23.0,0.009425858206529369
R10,95,0.9500000000000001,23.0094156958881,23.0,0.009415695888100118
R10,96,0.96,23.00940583457831,23.0,0.0094058345783111
R10,97,0.97,23.00939620813196,23.0,0.009396208131960293
R10,98,0.98,23.00938678784427,23.0,0.009386787844269407
R10,99,0.99,23.009377633078902,23.0,0.009377633078901226
R10,100,1.0,23.009368682323462,23.0,0.009368682323460576
R10,101,1.01,23.009359910376382,23.0,0.009359910376380754
R10,102,1.02,23.009351376961998,23.0,0.009351376961998881
R10,103,1.03,23.009343023662108,23.0,0.009343023662108863
R10,104,1.04,23.009334827914632,23.0,0.009334827914631205
