step,pvi,x_m,water_saturation,oil_saturation,vapor_saturation,liquid_co2_mole_fraction,pressure_MPa,pressure_excess_kPa
200,2.0,0.16749999999999998,0.8716330567241709,0.1283669432758291,0.0,3.435904250428473e-05,24.005827224781115,5.827224781114637
200,2.0,0.1725,0.8708494936808683,0.12915050631913172,0.0,3.258925328760228e-05,24.00573694909972,5.736949099720334
200,2.0,0.1775,0.8700662883884821,0.1299337116115179,0.0,3.095515599940536e-05,24.005646686506843,5.646686506842968
200,2.0,0.1825,0.8692835560786356,0.1307164439213644,0.0,2.94425752349714e-05,24.00555643737255,5.55643737255096
200,2.0,0.1875,0.8685014225547771,0.13149857744522286,0.0,2.8039175148733242e-05,24.00546620206386,5.466202063860948
200,2.0,0.1925,0.8677200267623831,0.13227997323761687,0.0,2.6734179201185194e-05,24.005375980944304,5.375980944304359
200,2.0,0.19749999999999998,0.8669395235504301,0.13306047644956986,0.0,2.551813854256849e-05,24.005285774373426,5.285774373426477
200,2.0,0.20249999999999999,0.8661600866968386,0.13383991330316136,0.0,2.4382739602391526e-05,24.00519558270617,5.195582706168267
200,2.0,0.2075,0.8653819122732846,0.13461808772671535,0.0,2.332064346916324e-05,24.005105406292184,5.105406292184256
200,2.0,0.2125,0.8646052224299213,0.13539477757007867,0.0,2.2325351190924707e-05,24.005015245475033,5.015245475032515
200,2.0,0.2175,0.8638302696879006,0.13616973031209945,0.0,2.139109032203775e-05,24.00492510059122,4.925100591218978
200,2.0,0.2225,0.8630573418369396,0.1369426581630604,0.0,2.05127189714788e-05,24.00483497196911,4.834971969110313
200,2.0,0.22749999999999998,0.8622867675463023,0.1377132324536977,0.0,1.9685644336032533e-05,24.004744859927648,4.744859927647838
200,2.0,0.23249999999999998,0.8615189228101067,0.13848107718989333,0.0,1.890575327539471e-05,24.00465476477485,4.6547647748482746
200,2.0,0.2375,0.8607542383613389,0.1392457616386611,0.0,1.816935294107035e-05,24.004564686806102,4.564686806102003
200,2.0,0.24250000000000002,0.8599932082025159,0.1400067917974841,0.0,1.747311983327525e-05,24.004474626302134,4.4746263021337995
200,2.0,0.2475,0.8592363994133652,0.14076360058663484,0.0,1.6814055950113797e-05,24.004384583526672,4.384583526672259
200,2.0,0.25249999999999995,0.8584844634053258,0.1415155365946742,0.0,1.618945092747068e-05,24.004294558723732,4.294558723731967
200,2.0,0.2575,0.8577381487963306,0.1422618512036694,0.0,1.559684925700506e-05,24.004204552114462,4.2045521144622455
200,2.0,0.2625,0.8569983160732947,0.14300168392670531,0.0,1.5034021823078479e-05,24.00411456389346,4.114563893459433
200,2.0,0.26749999999999996,0.8562659541883499,0.14373404581165006,0.0,1.4498941125041102e-05,24.004024594224557,4.024594224556921
200,2.0,0.2725,0.8555421991903452,0.14445780080965476,0.0,1.3989759653953309e-05,24.003934643235883,3.9346432358833283
200,2.0,0.27749999999999997,0.854828354914891,0.14517164508510905,0.0,1.3504790977138838e-05,24.003844711014242,3.844711014242108
200,2.0,0.2825,0.8541259156303667,0.14587408436963334,0.0,1.3042493153519756e-05,24.003754797598592,3.7547975985923188
200,2.0,0.28750000000000003,0.8534365903460356,0.14656340965396442,0.0,1.2601454160123532e-05,24.003664902972673,3.6649029726731897
200,2.0,0.2925,0.8527623282099189,0.14723767179008107,0.0,1.2180379057623177e-05,24.00357502705655,3.575027056548663
200,2.0,0.2975,0.8521053440329583,0.14789465596704165,0.0,1.1778078661991617e-05,24.003485169697182,3.4851696971820445
200,2.0,0.3025,0.8514681424451801,0.1485318575548199,0.0,1.139345952168301e-05,24.003395330657877,3.395330657877338
200,2.0,0.3075,0.8508535384943623,0.1491464615056377,0.0,1.1025515026263828e-05,24.003305509606733,3.305509606732926
200,2.0,0.31249999999999994,0.8502646716233734,0.14973532837662662,0.0,1.067331749401442e-05,24.00321570610417,3.215706104171545
200,2.0,0.3175,0.8497028705059224,0.15029712949407759,0.0,1.0336011360772861e-05,24.00312591958982,3.125919589820114
200,2.0,0.3225,0.8491400733378829,0.15085992666211712,0.0,1.0012809345526872e-05,24.003036087184082,3.0360871840819925
200,2.0,0.32749999999999996,0.8485650234886534,0.15143497651134663,0.0,9.702925136514521e-06,24.00294615333698,2.946153336978341
200,2.0,0.3325,0.8479801461716495,0.15201985382835048,0.0,9.405597483067286e-06,24.002856115906464,2.856115906464396
200,2.0,0.33749999999999997,0.8473873568733347,0.15261264312666534,0.0,9.120123589461301e-06,24.002765973187714,2.765973187713655
200,2.0,0.34249999999999997,0.8467882175274783,0.15321178247252165,0.0,8.84585551112103e-06,24.00267572382148,2.675723821479181
200,2.0,0.34750000000000003,0.846184013469164,0.15381598653083595,0.0,8.5821944335363e-06,24.0025853667305,2.585366730500027
200,2.0,0.3525,0.8455758054381479,0.15442419456185208,0.0,8.328585562037944e-06,24.002494901069724,2.4949010697241647
200,2.0,0.3575,0.8449644701364245,0.1550355298635755,0.0,8.08451370489799e-06,24.002404326185886,2.404326185885708
200,2.0,0.3625,0.8443507331518306,0.15564926684816938,0.0,7.84949944477307e-06,24.0023136415844,2.3136415844007274
200,2.0,0.3675,0.8437351958830077,0.15626480411699228,0.0,7.6230958011254365e-06,24.002222846902157,2.2228469021570163
200,2.0,0.37249999999999994,0.8431183575586665,0.1568816424413335,0.0,7.40488530424826e-06,24.00213194188518,2.1319418851817318
200,2.0,0.3775,0.8425006332299447,0.15749936677005527,0.0,7.194477416534854e-06,24.002040926370253,2.0409263702525493
200,2.0,0.3825,0.8418823684679413,0.1581176315320587,0.0,6.991506248566367e-06,24.001949800269756,1.9498002697559969
200,2.0,0.38749999999999996,0.8412638513744144,0.1587361486255856,0.0,6.795628527078552e-06,24.0018585635592,1.8585635591996663
200,2.0,0.3925,0.8406453224062987,0.15935467759370125,0.0,6.606521779430884e-06,24.001767216266853,1.7672162668525004
200,2.0,0.39749999999999996,0.8400269824234199,0.1599730175765801,0.0,6.423882705252805e-06,24.00167575846519,1.6757584651898583
200,2.0,0.40249999999999997,0.8394089992924516,0.1605910007075484,0.0,6.247425710804996e-06,24.00158419026377,1.5841902637703242
200,2.0,0.40750000000000003,0.8387915133172047,0.1612084866827953,0.0,6.076881585521887e-06,24.0014925118033,1.4925118032991236
200,2.0,0.4125,0.8381746417138566,0.16182535828614342,0.0,5.9119963033918384e-06,24.00140072325066,1.4007232506614287
200,2.0,0.4175,0.8375584823079099,0.16244151769209014,0.0,5.752529934437986e-06,24.001308824794783,1.3088247947834475
200,2.0,0.4225,0.8369431165958477,0.16305688340415225,0.0,5.598255653704765e-06,24.00121681664314,1.2168166431401062
200,2.0,0.4275,0.8363286122871572,0.16367138771284284,0.0,5.448958836926522e-06,24.001124699018817,1.1246990188169548
200,2.0,0.43249999999999994,0.8357150254204122,0.1642849745795878,0.0,5.304436233528002e-06,24.001032472158023,1.0324721580232676
200,2.0,0.4375,0.8351024021294011,0.16489759787059888,0.0,5.164495208840222e-06,24.000940136308,0.9401363079994951
200,2.0,0.4425,0.8344907801210386,0.1655092198789614,0.0,5.028953048453272e-06,24.000847691725234,0.8476917252338012
200,2.0,0.44749999999999995,0.8338801899153114,0.16611981008468857,0.0,4.8976363185064945e-06,24.000755138673956,0.7551386739557131
200,2.0,0.4525,0.8332706558882508,0.16672934411174922,0.0,4.770380276464882e-06,24.00066247742482,0.662477424821617
200,2.0,0.45749999999999996,0.8326621971514406,0.16733780284855937,0.0,4.647028327570264e-06,24.00056970825382,0.5697082538205223
200,2.0,0.46249999999999997,0.832054828295517,0.16794517170448298,0.0,4.5274315227062915e-06,24.00047683144133,0.47683144132903976
200,2.0,0.4675,0.8314485600202142,0.16855143997978583,0.0,4.411448093891295e-06,24.000383847271298,0.38384727129781027
200,2.0,0.4725,0.8308433996695203,0.16915660033047974,0.0,4.298943024025245e-06,24.000290756030545,0.2907560305445145
200,2.0,0.4775,0.8302393516872695,0.16976064831273052,0.0,4.189787647875918e-06,24.00019755800815,0.19755800814991176
400,4.0,0.0024999999999999996,0.8920455364868649,0.10795446351313509,0.0,0.726050889243657,24.00877705447817,8.777054478169788
400,4.0,0.0075,0.890662625641372,0.109337374358628,0.0,0.3587187994176437,24.008686580817454,8.68658081745366
400,4.0,0.0125,0.8909604546278855,0.10903954537211447,0.0,0.11083372490502683,24.00859610622229,8.596106222288569
400,4.0,0.0175,0.8914302507662888,0.10856974923371121,0.0,0.02509251755846044,24.00850563029874,8.505630298738964
400,4.0,0.0225,0.8916089221122985,0.10839107788770153,0.0,0.005744471000385948,24.00841515314632,8.41515314631991
400,4.0,0.027499999999999997,0.8916906349681236,0.10830936503187638,0.0,0.001919101036813025,24.008324674832824,8.324674832824286
400,4.0,0.032499999999999994,0.8917564381177766,0.1082435618822234,0.0,0.0010112506311780118,24.008234195355453,8.234195355452556
400,4.0,0.0375,0.8918211240717163,0.10817887592828368,0.0,0.0006792749922135942,24.0081437146959,8.143714695901139
400,4.0,0.0425,0.8918839775458692,0.10811602245413077,0.0,0.00050510564002955,24.008053232841807,8.05323284180659
400,4.0,0.047499999999999994,0.8919394594511324,0.1080605405488676,0.0,0.00039591250403488143,24.00796274979931,7.962749799311553
400,4.0,0.0525,0.8919792552307777,0.1080207447692223,0.0,0.0003212020588372218,24.007872265605464,7.872265605463724
400,4.0,0.0575,0.8919937618484931,0.1080062381515069,0.0,0.00026726214106016235,24.007781780339194,7.781780339193745
400,4.0,0.0625,0.8919740505629771,0.10802594943702293,0.0,0.00022678436524993729,24.007691294126637,7.69129412663716
400,4.0,0.0675,0.8919137328712494,0.10808626712875058,0.0,0.0001954870492511062,24.007600807138157,7.600807138157251
400,4.0,0.0725,0.8918099855655625,0.10819001443443754,0.0,0.00017069878213421354,24.007510319577705,7.510319577704649
400,4.0,0.0775,0.8916634730580747,0.1083365269419253,0.0,0.00015067223771259746,24.007419831668344,7.4198316683435905
400,4.0,0.08249999999999999,0.8914774704034393,0.10852252959656072,0.0,0.0001342206442274268,24.007329343638173,7.329343638172503
400,4.0,0.0875,0.8912567208057175,0.1087432791942825,0.0,0.00012051244191858925,24.00723885570967,7.238855709669423
400,4.0,0.0925,0.8910064429246538,0.10899355707534619,0.0,0.00010894936599143927,24.007148368093215,7.148368093215396
400,4.0,0.0975,0.8907316615416212,0.1092683384583788,0.0,9.909107624870027e-05,24.007057880984306,7.057880984305598
400,4.0,0.1025,0.8904368523852775,0.10956314761472252,0.0,9.060696319080978e-05,24.006967394563237,6.967394563236695
400,4.0,0.1075,0.8901258140867211,0.10987418591327891,0.0,8.324442727959398e-05,24.006876908996208,6.876908996208186
400,4.0,0.11249999999999999,0.8898016744942238,0.11019832550577624,0.0,7.68074650853457e-05,24.0067864244371,6.786424437098759
400,4.0,0.1175,0.8894669619722879,0.11053303802771208,0.0,7.114188390507191e-05,24.00669594102932,6.695941029320807
400,4.0,0.12249999999999998,0.8891236989011511,0.11087630109884894,0.0,6.612488426295797e-05,24.00660545890765,6.605458907650075
400,4.0,0.1275,0.8887734947304935,0.1112265052695065,0.0,6.165758438364652e-05,24.006514978199736,6.514978199735566
400,4.0,0.1325,0.888417628560653,0.11158237143934702,0.0,5.765956613155359e-05,24.00642449902746,6.424499027460229
400,4.0,0.13749999999999998,0.8880571181666705,0.11194288183332946,0.0,5.4064835434644305e-05,24.006334021508007,6.334021508006771
400,4.0,0.1425,0.8876927757540295,0.1123072242459705,0.0,5.0818789043033535e-05,24.006243545754746,6.243545754745838
400,4.0,0.1475,0.8873252521107139,0.11267474788928611,0.0,4.787590822337182e-05,24.006153071877925,6.1530718779252425
400,4.0,0.1525,0.8869550711809323,0.11304492881906769,0.0,4.519798497260203e-05,24.006062599985256,6.062599985256156
400,4.0,0.1575,0.8865826569857086,0.1134173430142914,0.0,4.275274340247945e-05,24.005972130182364,5.97213018236431
400,4.0,0.1625,0.8862083545428833,0.11379164545711673,0.0,4.0512757879474186e-05,24.005881662573156,5.881662573155921
400,4.0,0.16749999999999998,0.8858324461321191,0.11416755386788091,0.0,3.845459646665713e-05,24.00579119726011,5.791197260109016
400,4.0,0.1725,0.8854551639683544,0.11454483603164556,0.0,3.6558137153957704e-05,24.005700734344515,5.700734344515013
400,4.0,0.1775,0.8850767001097216,0.11492329989027839,0.0,3.480601784680011e-05,24.005610273926678,5.610273926677678
400,4.0,0.1825,0.8846972142352518,0.11530278576474817,0.0,3.318319080181899e-05,24.00551981610607,5.519816106069442
400,4.0,0.1875,0.8843168397785733,0.11568316022142666,0.0,3.167655928356465e-05,24.005429360981452,5.4293609814521915
400,4.0,0.1925,0.8839356887889921,0.11606431121100791,0.0,3.0274679436151812e-05,24.00533890865099,5.338908650990959
400,4.0,0.19749999999999998,0.8835538558037401,0.11644614419625987,0.0,2.896751424765273e-05,24.005248459212346,5.24845921234629
400,4.0,0.20249999999999999,0.8831714209486122,0.11682857905138777,0.0,2.7746229401498897e-05,24.00515801276275,5.158012762748854
400,4.0,0.2075,0.8827884524337423,0.11721154756625773,0.0,2.6603023018254755e-05,24.005067569399046,5.067569399045624
400,4.0,0.2125,0.8824050085729768,0.11759499142702323,0.0,2.5530982978189244e-05,24.004977129217767,4.977129217767384
400,4.0,0.2175,0.8820211394261993,0.11797886057380069,0.0,2.452396681341637e-05,24.004886692315164,4.886692315164254
400,4.0,0.2225,0.8816368881417982,0.11836311185820181,0.0,2.357650016487151e-05,24.004796258787252,4.7962587872518725
400,4.0,0.22749999999999998,0.8812522920595136,0.11874770794048639,0.0,2.2683690585001496e-05,24.00470582872983,4.705828729829165
400,4.0,0.23249999999999998,0.880867383620892,0.11913261637910799,0.0,2.1841154084231946e-05,24.004615402238517,4.615402238517419
400,4.0,0.2375,0.8804821911245647,0.11951780887543528,0.0,2.1044952307114964e-05,24.004524979408764,4.524979408763841
400,4.0,0.24250000000000002,0.8800967393558017,0.11990326064419832,0.0,2.0291538611907678e-05,24.004434560335877,4.43456033587708
400,4.0,0.2475,0.8797110501137716,0.1202889498862284,0.0,1.957771163737509e-05,24.00434414511505,4.344145115048548
400,4.0,0.25249999999999995,0.8793251426552304,0.12067485734476957,0.0,1.8900575189754982e-05,24.004253733841345,4.2537338413453085
400,4.0,0.2575,0.8789390340696733,0.12106096593032667,0.0,1.8257503484032106e-05,24.00416332660973,4.163326609731399
400,4.0,0.2625,0.8785527395980752,0.12144726040192477,0.0,1.7646110936936148e-05,24.004072923515086,4.072923515085591
400,4.0,0.26749999999999996,0.8781662729050512,0.12183372709494877,0.0,1.706422584215901e-05,24.00398252465219,3.982524652190733
400,4.0,0.2725,0.8777796463124375,0.12222035368756246,0.0,1.6509867367221023e-05,24.003892130115762,3.8921301157621713
400,4.0,0.27749999999999997,0.8773928710008383,0.12260712899916171,0.0,1.598122540096639e-05,24.003801740000434,3.80174000043354
400,4.0,0.2825,0.87700595718452,0.12299404281547999,0.0,1.547664285456406e-05,24.00371135440077,3.711354400770972
400,4.0,0.28750000000000003,0.8766189142640958,0.12338108573590423,0.0,1.4994600080104267e-05,24.003620973411273,3.6209734112730985
400,4.0,0.2925,0.8762317509606816,0.12376824903931838,0.0,1.4533701121772754e-05,24.003530597126364,3.5305971263639435
400,4.0,0.2975,0.8758444754346103,0.1241555245653897,0.0,1.409266155703729e-05,24.00344022564041,3.440225640410688
400,4.0,0.3025,0.8754570953912708,0.12454290460872919,0.0,1.367029772081861e-05,24.003349859047713,3.349859047713011
400,4.0,0.3075,0.8750696181762582,0.12493038182374183,0.0,1.3265517135456814e-05,24.003259497442503,3.25949744250309
400,4.0,0.31249999999999994,0.8746820508616804,0.12531794913831962,0.0,1.2877309994419034e-05,24.00316914091893,3.16914091893139
400,4.0,0.3175,0.8742944003252011,0.12570559967479888,0.0,1.2504741568926763e-05,24.00307878957109,3.0787895710915336
400,4.0,0.3225,0.8739066733231863,0.12609332667681372,0.0,1.214694542467025e-05,24.00298844349298,2.9884434929812187
400,4.0,0.32749999999999996,0.8735188765591336,0.12648112344086637,0.0,1.1803117351059361e-05,24.002898102778538,2.898102778537748
400,4.0,0.3325,0.8731310167484355,0.12686898325156448,0.0,1.147250991847725e-05,24.002807767521585,2.8077675215847364
400,4.0,0.33749999999999997,0.8727431006803956,0.12725689931960438,0.0,1.1154427590118698e-05,24.002717437815868,2.7174378158676404
400,4.0,0.34249999999999997,0.8723551352783362,0.1276448647216638,0.0,1.0848222324512689e-05,24.00262711375501,2.6271137550111234
400,4.0,0.34750000000000003,0.8719671276585587,0.12803287234144134,0.0,1.055328961299336e-05,24.002536795432537,2.5367954325368203
400,4.0,0.3525,0.8715790851888605,0.12842091481113949,0.0,1.0269064903408687e-05,24.002446482941842,2.446482941842021
400,4.0,0.3575,0.8711910155472772,0.12880898445272282,0.0,9.995020367410226e-06,24.002356176376182,2.3561763761819066
400,4.0,0.3625,0.870802926781684,0.12919707321831597,0.0,9.73066197389795e-06,24.002265875828662,2.2658758286624447
400,4.0,0.3675,0.8704148273708824,0.12958517262911762,0.0,9.475526835723093e-06,24.002175581392226,2.175581392226178
400,4.0,0.37249999999999994,0.8700267262877828,0.12997327371221723,0.0,9.229180800679757e-06,24.002085293159634,2.0852931596344604
400,4.0,0.3775,0.8696386330653073,0.1303613669346927,0.0,8.991216261230695e-06,24.00199501122345,1.9950112234496942
400,4.0,0.3825,0.869250557865645,0.13074944213435502,0.0,8.761250160386156e-06,24.001904735676025,1.9047356760246714
400,4.0,0.38749999999999996,0.868862511553518,0.131137488446482,0.0,8.538922173748606e-06,24.00181446660946,1.8144666094599415
400,4.0,0.3925,0.8684745057741458,0.13152549422585424,0.0,8.323893050004281e-06,24.0017242041156,1.7242041156002585
400,4.0,0.39749999999999996,0.86808655303664,0.13191344696336005,0.0,8.115843094127614e-06,24.001633948285992,1.6339482859919485
400,4.0,0.40249999999999997,0.86769866680361,0.13230133319639004,0.0,7.914470779306676e-06,24.00154369921188,1.5436992118793569
400,4.0,0.40750000000000003,0.8673108615878231,0.1326891384121769,0.0,7.719491475127655e-06,24.001453456984144,1.4534569841444522
400,4.0,0.4125,0.8669231530568303,0.13307684694316968,0.0,7.530636280902734e-06,24.001363221693286,1.3632216932855101
400,4.0,0.4175,0.8665355581465531,0.13346444185344686,0.0,7.347650954212816e-06,24.001272993429378,1.2729934293780332
400,4.0,0.4225,0.8661480951849251,0.13385190481507492,0.0,7.170294925784161e-06,24.001182772282043,1.1827722820427766
400,4.0,0.4275,0.8657607840267784,0.13423921597322164,0.0,6.998340392744212e-06,24.001092558340382,1.0925583403817996
400,4.0,0.43249999999999994,0.8653736462013,0.13462635379870003,0.0,6.831571483122277e-06,24.00100235169294,1.002351692939385
400,4.0,0.4375,0.8649867050735065,0.1350132949264935,0.0,6.669783485188152e-06,24.000912152427652,0.9121524276523019
400,4.0,0.4425,0.8645999860213499,0.1354000139786501,0.0,6.512782135867167e-06,24.000821960631768,0.8219606317680928
400,4.0,0.44749999999999995,0.8642135166302294,0.13578648336977062,0.0,6.360382963044876e-06,24.000731776391813,0.7317763918130993
400,4.0,0.4525,0.8638273269068791,0.13617267309312087,0.0,6.21241067708589e-06,24.00064159979347,0.64159979347167
400,4.0,0.45749999999999996,0.8634414495148148,0.13655855048518517,0.0,6.0686986073470715e-06,24.00055143092156,0.5514309215612911
400,4.0,0.46249999999999997,0.8630559200337536,0.13694407996624636,0.0,5.929088179872076e-06,24.000461269859898,0.46126985989758396
400,4.0,0.4675,0.862670777245682,0.13732922275431803,0.0,5.793428432818543e-06,24.000371116691223,0.37111669122325
400,4.0,0.4725,0.8622860634505298,0.13771393654947017,0.0,5.661575566495317e-06,24.00028097149709,0.2809714970908317
400,4.0,0.4775,0.8619018248147277,0.13809817518527234,0.0,5.533392525178367e-06,24.000190834357745,0.19083435774547297
